URN,year,attainment_8_score,school_name,POSTCODE,shortPostcode,District,Town,County
146501,2022,39,Astrea Academy Dearne,S63 9EW,S63,Barnsley,Rotherham,SOUTH YORKSHIRE
146501,2022,39,Astrea Academy Dearne,S63 9EW,S63,Barnsley,Rotherham,SOUTH YORKSHIRE
146501,2022,39,Astrea Academy Dearne,S63 9EW,S63,Barnsley,Rotherham,SOUTH YORKSHIRE
146501,2022,39,Astrea Academy Dearne,S63 9EW,S63,Barnsley,Rotherham,SOUTH YORKSHIRE
146501,2022,39,Astrea Academy Dearne,S63 9EW,S63,Barnsley,Rotherham,SOUTH YORKSHIRE
131749,2022,40.8,Barnsley Academy,S70 3DL,S70,Barnsley,Barnsley,SOUTH YORKSHIRE
130524,2022,6,Barnsley College,S70 2YW,S70,Barnsley,Barnsley,SOUTH YORKSHIRE
146320,2022,51,Darton Academy,S75 5EF,S75,Barnsley,Barnsley,SOUTH YORKSHIRE
146320,2022,51,Darton Academy,S75 5EF,S75,Barnsley,Barnsley,WEST YORKSHIRE
144606,2022,42.8,Holy Trinity Catholic and Church of England School,S71 2LF,S71,Barnsley,Barnsley,SOUTH YORKSHIRE
144606,2022,42.8,Holy Trinity Catholic and Church of England School,S71 2LF,S71,Barnsley,Barnsley,WEST YORKSHIRE
146455,2022,51.5,Horizon Community College,S70 6PD,S70,Barnsley,Barnsley,SOUTH YORKSHIRE
140979,2022,50.6,Kirk Balk Academy,S74 9HX,S74,Barnsley,Barnsley,SOUTH YORKSHIRE
140979,2022,50.6,Kirk Balk Academy,S74 9HX,S74,Barnsley,Barnsley,SOUTH YORKSHIRE
140979,2022,50.6,Kirk Balk Academy,S74 9HX,S74,Barnsley,Barnsley,SOUTH YORKSHIRE
143907,2022,39.3,Netherwood Academy,S73 8FE,S73,Barnsley,Barnsley,SOUTH YORKSHIRE
143907,2022,39.3,Netherwood Academy,S73 8FE,S73,Barnsley,Barnsley,SOUTH YORKSHIRE
139210,2022,43.5,Outwood Academy Carlton,S71 3EW,S71,Barnsley,Barnsley,SOUTH YORKSHIRE
139210,2022,43.5,Outwood Academy Carlton,S71 3EW,S71,Barnsley,Barnsley,WEST YORKSHIRE
139211,2022,42.5,Outwood Academy Shafton,S72 8RE,S72,Barnsley,Barnsley,SOUTH YORKSHIRE
139211,2022,42.5,Outwood Academy Shafton,S72 8RE,S72,Barnsley,Barnsley,SOUTH YORKSHIRE
139211,2022,42.5,Outwood Academy Shafton,S72 8RE,S72,Barnsley,Barnsley,WEST YORKSHIRE
106653,2022,60.1,Penistone Grammar School,S36 7BX,S36,Barnsley,Sheffield,SOUTH YORKSHIRE
106653,2022,60.1,Penistone Grammar School,S36 7BX,S36,Barnsley,Sheffield,SOUTH YORKSHIRE
106965,2022,0.8,The Robert Ogden School,S63 0BG,S63,Barnsley,Barnsley,SOUTH YORKSHIRE
106965,2022,0.8,The Robert Ogden School,S63 0BG,S63,Barnsley,Barnsley,SOUTH YORKSHIRE
106965,2022,0.8,The Robert Ogden School,S63 0BG,S63,Barnsley,Barnsley,SOUTH YORKSHIRE
106965,2022,0.8,The Robert Ogden School,S63 0BG,S63,Barnsley,Barnsley,SOUTH YORKSHIRE
106965,2022,0.8,The Robert Ogden School,S63 0BG,S63,Barnsley,Barnsley,SOUTH YORKSHIRE
141563,2022,13.3,Springwell Special Academy,S71 2AY,S71,Barnsley,Barnsley,SOUTH YORKSHIRE
141563,2022,13.3,Springwell Special Academy,S71 2AY,S71,Barnsley,Barnsley,WEST YORKSHIRE
138314,2022,41.4,Armthorpe Academy,DN3 2DA,DN3,Doncaster,Doncaster,SOUTH YORKSHIRE
137066,2022,43.1,Ash Hill Academy,DN7 6JH,DN7,Doncaster,DONCASTER,SOUTH YORKSHIRE
137066,2022,43.1,Ash Hill Academy,DN7 6JH,DN7,Doncaster,DONCASTER,SOUTH YORKSHIRE
146370,2022,30.1,Astrea Academy Woodfields,DN4 8ND,DN4,Doncaster,Doncaster,SOUTH YORKSHIRE
146370,2022,30.1,Astrea Academy Woodfields,DN4 8ND,DN4,Doncaster,Doncaster,SOUTH YORKSHIRE
138116,2022,37.5,Campsmount Academy,DN6 9AS,DN6,Doncaster,Doncaster,SOUTH YORKSHIRE
138116,2022,37.5,Campsmount Academy,DN6 9AS,DN6,Doncaster,Doncaster,SOUTH YORKSHIRE
138116,2022,37.5,Campsmount Academy,DN6 9AS,DN6,Doncaster,Doncaster,WEST YORKSHIRE
135942,2022,50.1,De Warenne Academy,DN12 3JY,DN12,Doncaster,Doncaster,SOUTH YORKSHIRE
135942,2022,50.1,De Warenne Academy,DN12 3JY,DN12,Doncaster,Doncaster,SOUTH YORKSHIRE
137472,2022,48.6,Don Valley Academy,DN5 9DD,DN5,Doncaster,Doncaster,SOUTH YORKSHIRE
137472,2022,48.6,Don Valley Academy,DN5 9DD,DN5,Doncaster,Doncaster,SOUTH YORKSHIRE
137472,2022,48.6,Don Valley Academy,DN5 9DD,DN5,Doncaster,Doncaster,SOUTH YORKSHIRE
137842,2022,50.6,Hall Cross Academy,DN1 2HY,DN1,Doncaster,Doncaster,SOUTH YORKSHIRE
136672,2022,57.2,The Hayfield School,DN9 3HG,DN9,Doncaster,Doncaster,SOUTH YORKSHIRE
106812,2022,41.4,Hill House School,DN9 3GG,DN9,Doncaster,SOUTH YORKSHIRE,SOUTH YORKSHIRE
137899,2022,51.1,Hungerhill School,DN3 2JY,DN3,Doncaster,Doncaster,SOUTH YORKSHIRE
146639,2022,45.8,The Laurel Academy,S64 9SD,S64,Doncaster,Mexborough,SOUTH YORKSHIRE
146639,2022,45.8,The Laurel Academy,S64 9SD,S64,Doncaster,Mexborough,SOUTH YORKSHIRE
146639,2022,45.8,The Laurel Academy,S64 9SD,S64,Doncaster,Mexborough,SOUTH YORKSHIRE
146639,2022,45.8,The Laurel Academy,S64 9SD,S64,Doncaster,Mexborough,SOUTH YORKSHIRE
146639,2022,45.8,The Laurel Academy,S64 9SD,S64,Doncaster,Mexborough,SOUTH YORKSHIRE
140865,2022,45.5,The McAuley Catholic High School,DN3 3QF,DN3,Doncaster,Doncaster,SOUTH YORKSHIRE
140816,2022,0.1,North Bridge Enterprise College,DN4 5JW,DN4,Doncaster,Doncaster,SOUTH YORKSHIRE
140816,2022,0.1,North Bridge Enterprise College,DN4 5JW,DN4,Doncaster,Doncaster,SOUTH YORKSHIRE
135963,2022,44.2,Outwood Academy Adwick,DN6 7SF,DN6,Doncaster,Doncaster,SOUTH YORKSHIRE
135963,2022,44.2,Outwood Academy Adwick,DN6 7SF,DN6,Doncaster,Doncaster,SOUTH YORKSHIRE
135963,2022,44.2,Outwood Academy Adwick,DN6 7SF,DN6,Doncaster,Doncaster,WEST YORKSHIRE
143938,2022,41.9,Outwood Academy Danum,DN2 5QD,DN2,Doncaster,Doncaster,SOUTH YORKSHIRE
143938,2022,41.9,Outwood Academy Danum,DN2 5QD,DN2,Doncaster,Doncaster,SOUTH YORKSHIRE
137603,2022,48.6,Ridgewood School,DN5 7UB,DN5,Doncaster,Doncaster,SOUTH YORKSHIRE
137603,2022,48.6,Ridgewood School,DN5 7UB,DN5,Doncaster,Doncaster,SOUTH YORKSHIRE
137603,2022,48.6,Ridgewood School,DN5 7UB,DN5,Doncaster,Doncaster,SOUTH YORKSHIRE
136675,2022,49.5,Rossington All Saints Academy,DN11 0BZ,DN11,Doncaster,Doncaster,SOUTH YORKSHIRE
144364,2022,45.5,Sir Thomas Wharton Academy,DN12 1HH,DN12,Doncaster,Doncaster,SOUTH YORKSHIRE
144364,2022,45.5,Sir Thomas Wharton Academy,DN12 1HH,DN12,Doncaster,Doncaster,SOUTH YORKSHIRE
135007,2022,42.3,Trinity Academy,DN8 5BY,DN8,Doncaster,Doncaster,SOUTH YORKSHIRE
143916,2022,41.3,XP East,DN4 5NG,DN4,Doncaster,Doncaster,SOUTH YORKSHIRE
143916,2022,41.3,XP East,DN4 5NG,DN4,Doncaster,Doncaster,SOUTH YORKSHIRE
140964,2022,42.6,XP School,DN4 5NG,DN4,Doncaster,Doncaster,SOUTH YORKSHIRE
140964,2022,42.6,XP School,DN4 5NG,DN4,Doncaster,Doncaster,SOUTH YORKSHIRE
142768,2022,8.6,Abbey School,S61 2RA,S61,Rotherham,Rotherham,SOUTH YORKSHIRE
142768,2022,8.6,Abbey School,S61 2RA,S61,Rotherham,Rotherham,SOUTH YORKSHIRE
146571,2022,8.5,Abbeywood School,S66 8QN,S66,Rotherham,South Yorkshire,SOUTH YORKSHIRE
146571,2022,8.5,Abbeywood School,S66 8QN,S66,Rotherham,South Yorkshire,SOUTH YORKSHIRE
146571,2022,8.5,Abbeywood School,S66 8QN,S66,Rotherham,South Yorkshire,SOUTH YORKSHIRE
136718,2022,45.6,Aston Academy,S26 4SF,S26,Rotherham,Sheffield,SOUTH YORKSHIRE
136718,2022,45.6,Aston Academy,S26 4SF,S26,Rotherham,Sheffield,SOUTH YORKSHIRE
136301,2022,48.1,Brinsworth Academy,S60 5EJ,S60,Rotherham,Rotherham,SOUTH YORKSHIRE
136301,2022,48.1,Brinsworth Academy,S60 5EJ,S60,Rotherham,Rotherham,SOUTH YORKSHIRE
136301,2022,48.1,Brinsworth Academy,S60 5EJ,S60,Rotherham,Rotherham,SOUTH YORKSHIRE
143545,2022,37.3,Clifton Community School,S65 2SN,S65,Rotherham,Rotherham,SOUTH YORKSHIRE
143545,2022,37.3,Clifton Community School,S65 2SN,S65,Rotherham,Rotherham,SOUTH YORKSHIRE
141730,2022,44.9,Dinnington High School,S25 2NZ,S25,Rotherham,Sheffield,SOUTH YORKSHIRE
141730,2022,44.9,Dinnington High School,S25 2NZ,S25,Rotherham,Sheffield,SOUTH YORKSHIRE
142797,2022,0,Kelford School,S61 2NU,S61,Rotherham,Rotherham,SOUTH YORKSHIRE
142797,2022,0,Kelford School,S61 2NU,S61,Rotherham,Rotherham,SOUTH YORKSHIRE
136042,2022,46.7,Maltby Academy,S66 8AB,S66,Rotherham,Rotherham,SOUTH YORKSHIRE
136042,2022,46.7,Maltby Academy,S66 8AB,S66,Rotherham,Rotherham,SOUTH YORKSHIRE
136042,2022,46.7,Maltby Academy,S66 8AB,S66,Rotherham,Rotherham,SOUTH YORKSHIRE
106966,2022,2.8,Newman School,S60 3LX,S60,Rotherham,Rotherham,SOUTH YORKSHIRE
106966,2022,2.8,Newman School,S60 3LX,S60,Rotherham,Rotherham,SOUTH YORKSHIRE
106966,2022,2.8,Newman School,S60 3LX,S60,Rotherham,Rotherham,SOUTH YORKSHIRE
140459,2022,48.8,Oakwood High School,S60 2UH,S60,Rotherham,Rotherham,SOUTH YORKSHIRE
140459,2022,48.8,Oakwood High School,S60 2UH,S60,Rotherham,Rotherham,SOUTH YORKSHIRE
140459,2022,48.8,Oakwood High School,S60 2UH,S60,Rotherham,Rotherham,SOUTH YORKSHIRE
140553,2022,47.3,Rawmarsh Community School,S62 7GA,S62,Rotherham,Rotherham,SOUTH YORKSHIRE
138329,2022,51.3,St Bernard's Catholic High School,S65 3BE,S65,Rotherham,Rotherham,SOUTH YORKSHIRE
138329,2022,51.3,St Bernard's Catholic High School,S65 3BE,S65,Rotherham,Rotherham,SOUTH YORKSHIRE
106962,2022,46.1,Saint Pius X Catholic High School A Specialist School in Humanities,S63 7PQ,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
106962,2022,46.1,Saint Pius X Catholic High School A Specialist School in Humanities,S63 7PQ,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
106962,2022,46.1,Saint Pius X Catholic High School A Specialist School in Humanities,S63 7PQ,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
106962,2022,46.1,Saint Pius X Catholic High School A Specialist School in Humanities,S63 7PQ,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
106962,2022,46.1,Saint Pius X Catholic High School A Specialist School in Humanities,S63 7PQ,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
143141,2022,43.5,Swinton Academy,S64 8JW,S64,Rotherham,Mexborough,SOUTH YORKSHIRE
143141,2022,43.5,Swinton Academy,S64 8JW,S64,Rotherham,Mexborough,SOUTH YORKSHIRE
143141,2022,43.5,Swinton Academy,S64 8JW,S64,Rotherham,Mexborough,SOUTH YORKSHIRE
143141,2022,43.5,Swinton Academy,S64 8JW,S64,Rotherham,Mexborough,SOUTH YORKSHIRE
143141,2022,43.5,Swinton Academy,S64 8JW,S64,Rotherham,Mexborough,SOUTH YORKSHIRE
148547,2022,36.1,Thrybergh Academy,S65 4BP,S65,Rotherham,Rotherham,SOUTH YORKSHIRE
148547,2022,36.1,Thrybergh Academy,S65 4BP,S65,Rotherham,Rotherham,SOUTH YORKSHIRE
136331,2022,52,Wales High School,S26 5QQ,S26,Rotherham,Sheffield,SOUTH YORKSHIRE
136331,2022,52,Wales High School,S26 5QQ,S26,Rotherham,Sheffield,SOUTH YORKSHIRE
145848,2022,54.6,Wath Academy,S63 7NW,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
145848,2022,54.6,Wath Academy,S63 7NW,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
145848,2022,54.6,Wath Academy,S63 7NW,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
145848,2022,54.6,Wath Academy,S63 7NW,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
145848,2022,54.6,Wath Academy,S63 7NW,S63,Rotherham,Rotherham,SOUTH YORKSHIRE
140646,2022,53.1,Wickersley School and Sports College,S66 1JL,S66,Rotherham,Rotherham,SOUTH YORKSHIRE
140646,2022,53.1,Wickersley School and Sports College,S66 1JL,S66,Rotherham,Rotherham,SOUTH YORKSHIRE
140646,2022,53.1,Wickersley School and Sports College,S66 1JL,S66,Rotherham,Rotherham,SOUTH YORKSHIRE
139992,2022,50.9,Wingfield Academy,S61 4AU,S61,Rotherham,Rotherham,SOUTH YORKSHIRE
139992,2022,50.9,Wingfield Academy,S61 4AU,S61,Rotherham,Rotherham,SOUTH YORKSHIRE
141853,2022,44.2,Winterhill School,S61 2BD,S61,Rotherham,Rotherham,SOUTH YORKSHIRE
141853,2022,44.2,Winterhill School,S61 2BD,S61,Rotherham,Rotherham,SOUTH YORKSHIRE
107169,2022,3,Bents Green School,S11 7TB,S11,Sheffield,Sheffield,SOUTH YORKSHIRE
107163,2022,72.7,Birkdale School,S10 3DH,S10,Sheffield,Sheffield,SOUTH YORKSHIRE
143963,2022,40.8,The Birley Academy,S12 3BP,S12,Sheffield,Sheffield,SOUTH YORKSHIRE
147788,2022,48.2,Bradfield School,S35 0AE,S35,Sheffield,Sheffield,SOUTH YORKSHIRE
147788,2022,48.2,Bradfield School,S35 0AE,S35,Sheffield,Sheffield,SOUTH YORKSHIRE
147788,2022,48.2,Bradfield School,S35 0AE,S35,Sheffield,Sheffield,SOUTH YORKSHIRE
145191,2022,47,Ecclesfield School,S35 9WD,S35,Sheffield,Sheffield,SOUTH YORKSHIRE
145191,2022,47,Ecclesfield School,S35 9WD,S35,Sheffield,Sheffield,SOUTH YORKSHIRE
145191,2022,47,Ecclesfield School,S35 9WD,S35,Sheffield,Sheffield,SOUTH YORKSHIRE
141495,2022,44.6,Handsworth Grange Community Sports College,S13 9HJ,S13,Sheffield,Sheffield,SOUTH YORKSHIRE
141495,2022,44.6,Handsworth Grange Community Sports College,S13 9HJ,S13,Sheffield,Sheffield,SOUTH YORKSHIRE
145455,2022,58,High Storrs School,S11 7LH,S11,Sheffield,Sheffield,SOUTH YORKSHIRE
138841,2022,56.4,King Ecgbert School,S17 3QU,S17,Sheffield,Sheffield,SOUTH YORKSHIRE
